Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
10;1115170;Поступление зарплаты на счет;Ремонт;1;0.31;мужской;0;0;высшее;специалист;>250;0;11;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115190;Поступление зарплаты на счет;Ремонт;0;0.32;женский;0;0;среднее-специальное;рабочий;>250;0;73;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115210;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.23;женский;0;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115230;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;17;29;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115250;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.37;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115270;2НДФЛ;Покупка недвижимости/ строительство;0;0.3;мужской;0;0;среднее-специальное;рабочий;>250;3;72;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115290;Форма банка (без печати работодателя);Ремонт;0;0.45;мужской;0;0;высшее;менеджер среднего звена;< 50;0;7;24;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;0;1;1;1;0.75;3;1;25;4;1;0;0;35;0;0;0;0;0;0;0
10;1115310;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;1;0;высшее;рабочий;>250;1;20;26;Другое;ЗАО;женат / замужем;0;0;0;0;0;0.4545454545;0;1;0;0;0.5;1;1;6;2;1;0;4;71;1;1;1;0;1;1;0
10;1115330;2НДФЛ;Отпуск;0;0.34;мужской;2;0;высшее;менеджер среднего звена;>250;3;35;41;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115350;2НДФЛ;Покупка автомобиля;1;0.38;мужской;1;0;высшее;рабочий;>250;0;40;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115370;2НДФЛ;Ремонт;1;0.59;мужской;4;0;высшее;вспомогательный персонал;>250;3;16;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115390;Поступление зарплаты на счет;Покупка автомобиля;1;0.57;мужской;2;0;среднее-специальное;рабочий;>250;1;95;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115410;2НДФЛ;Ремонт;1;0.3;женский;1;0;высшее;специалист;>250;3;28;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115430;Поступление зарплаты на счет;Покупка автомобиля;0;0.46;мужской;0;0;высшее;рабочий;>250;0;165;58;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115450;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.19;женский;0;0;высшее;менеджер по продажам;>250;0;10;26;Информационные технологии;ООО;холост / не замужем;2;0;0;0;0;0.875;0;1;1;0;0.5;1;1;7;2;0;0;2;71;1;1;1;1;0;0;0
10;1115470;2НДФЛ;Покупка автомобиля;0;0.43;мужской;1;0;высшее;менеджер высшего звена;>250;0;98;34;Торговля;ЗАО;повторный брак;2;1;1;1;1;0.0052083333;1;0;0;0;0.4444444444;4;5;191;9;2;1;7;84;1;0;0;0;0;0;0
10;1115490;Поступление зарплаты на счет;Ремонт;1;0.54;женский;0;0;высшее;менеджер среднего звена;>250;1;48;27;Другое;ООО;гражданский брак;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1115510;Поступление зарплаты на счет;Покупка мебели;1;0.36;женский;1;0;среднее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115530;2НДФЛ;Ремонт;0;0.51;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;26;53;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0491803279;0;0;0;0;0;0;3;58;3;0;0;74;104;1;0;0;0;0;0;0
10;1115550;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.55;мужской;3;0;ученая степень;менеджер среднего звена;>250;0;142;38;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115570;Форма банка (без печати работодателя);Ремонт;1;0.57;женский;0;0;высшее;специалист;>250;0;72;32;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115590;Поступление зарплаты на счет;Ремонт;1;0.58;женский;0;0;высшее;рабочий;>250;0;157;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115610;Поступление зарплаты на счет;Другое;1;0.43;мужской;0;0;высшее;вспомогательный персонал;>250;1;12;25;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
10;1115630;Форма банка (без печати работодателя);Отпуск;0;0.06;женский;1;0;высшее;менеджер высшего звена;< 50;0;9;43;Другое;ООО;разведен / разведена;1;1;1;0;0;0.0067567568;1;0;0;0;0.1111111111;1;8;147;9;1;4;20;78;1;0;0;0;0;0;0
10;1115650;2НДФЛ;Ремонт;0;0.48;женский;1;0;высшее;менеджер среднего звена;>250;0;31;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115670;Поступление зарплаты на счет;Ремонт;0;0.57;женский;0;0;среднее-специальное;рабочий;>250;1;47;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115690;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;3;91;56;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115710;Поступление зарплаты на счет;Ремонт;1;0.13;женский;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;32;44;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115730;Поступление зарплаты на счет;Ремонт;0;0.26;мужской;1;0;высшее;менеджер по продажам;>250;0;29;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115750;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115770;Форма банка (без печати работодателя);Покупка автомобиля;0;0.4;мужской;0;0;высшее;вспомогательный персонал;>250;0;64;54;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115790;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115810;2НДФЛ;Ремонт;1;0.24;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;45;55;Другое;Иная форма;женат / замужем;6;6;3;3;3;0;0;0;0;0;0;0;3;12;3;0;0;23;29;0;0;0;0;0;0;0
10;1115830;2НДФЛ;Лечение;0;0.21;женский;0;0;среднее-специальное;менеджер среднего звена;>250;3;115;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115850;Форма банка (без печати работодателя);Ремонт;1;0.25;мужской;0;0;среднее;вспомогательный персонал;>250;0;79;51;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115870;2НДФЛ;Отпуск;1;0.42;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115890;Поступление зарплаты на счет;Ремонт;0;0.38;женский;2;0;среднее-специальное;специалист;>250;0;37;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115910;Форма банка (без печати работодателя);Ремонт;1;0.51;женский;0;0;среднее-специальное;вспомогательный персонал;< 50;0;34;45;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115930;Поступление зарплаты на счет;Ремонт;0;0.22;мужской;0;0;высшее;рабочий;>250;0;125;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115950;Форма банка (без печати работодателя);Ремонт;1;0.41;мужской;0;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1115970;Форма банка (без печати работодателя);Отпуск;0;0.58;мужской;1;0;высшее;менеджер среднего звена;< 50;0;21;52;Другое;ООО;холост / не замужем;4;3;3;2;1;0;1;0;0;0;0.4444444444;4;5;367;9;0;1;7;103;0;0;0;0;0;0;0
10;1115990;Форма банка (без печати работодателя);Ремонт;0;0.17;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;53;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116010;2НДФЛ;Покупка автомобиля;1;0.49;мужской;0;0;среднее-специальное;рабочий;>250;3;273;44;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116030;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;1;0;высшее;специалист;< 50;0;15;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116050;Форма банка (без печати работодателя);Обучение;1;0.36;женский;1;0;высшее;рабочий;>250;0;151;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116070;2НДФЛ;Ремонт;1;0.25;женский;0;0;среднее-специальное;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116090;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;2;0;среднее-специальное;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116110;2НДФЛ;Отпуск;1;0.19;мужской;1;0;среднее;рабочий;>250;3;52;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116130;2НДФЛ;Ремонт;1;0.25;женский;0;0;высшее;специалист;>250;3;13;26;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;0;10;10;0;0;0;0;0;0;0
10;1116150;2НДФЛ;Лечение;0;0.48;женский;1;0;высшее;специалист;>250;3;68;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116170;2НДФЛ;Покупка автомобиля;1;0.55;мужской;3;0;среднее-специальное;рабочий;>250;1;66;37;Другое;ОАО;женат / замужем;3;3;3;3;3;0;0;0;0;0;0.2857142857;2;5;148;7;2;1;24;91;0;0;0;0;0;0;0
10;1116190;Форма банка (без печати работодателя);Отпуск;0;0.36;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116210;Форма банка (без печати работодателя);Ремонт;1;0.27;женский;1;0;среднее-специальное;рабочий;>250;0;68;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116230;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;1116250;Поступление зарплаты на счет;Другое;0;0.57;женский;0;0;высшее;специалист;>250;1;25;25;Информационные технологии;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.5;1;1;15;2;0;1;12;12;0;0;0;0;0;0;0
10;1116270;Свободная форма с печатью работодателя;Ремонт;0;0.34;женский;1;0;второе высшее;специалист;>250;0;65;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
